|naics02|2002_naics_title|naics97|1997_naics_title|explanation_of_parts|filename|end|start
662|423690.0|Other Electronic Parts and Equipment Merchant Wholesalers|421690.0|Other Electronic Parts and Equipment Wholesalers|Merchant Wholesalers|2002_NAICS_to_1997_NAICS.xls|1997|2002
663|423710.0|Hardware Merchant Wholesalers|421710.0|Hardware Wholesalers|Merchant Wholesalers|2002_NAICS_to_1997_NAICS.xls|1997|2002
664|423720.0|Plumbing and Heating Equipment and Supplies (Hydronics) Merchant Wholesalers|421720.0|Plumbing and Heating Equipment and Supplies (Hydronics) Wholesalers|Merchant Wholesalers|2002_NAICS_to_1997_NAICS.xls|1997|2002
665|423730.0|Warm Air Heating and Air-Conditioning Equipment and Supplies Merchant Wholesalers|421730.0|Warm Air Heating and Air-Conditioning Equipment and Supplies Wholesalers|Merchant Wholesalers|2002_NAICS_to_1997_NAICS.xls|1997|2002
666|423740.0|Refrigeration Equipment and Supplies Merchant Wholesalers|421740.0|Refrigeration Equipment and Supplies Wholesalers|Merchant Wholesalers|2002_NAICS_to_1997_NAICS.xls|1997|2002
667|423810.0|Construction and Mining (except Oil Well) Machinery and Equipment Merchant Wholesalers|421810.0|Construction and Mining (except Oil Well) Machinery and Equipment Wholesalers|Merchant Wholesalers|2002_NAICS_to_1997_NAICS.xls|1997|2002
668|423820.0|Farm and Garden Machinery and Equipment Merchant Wholesalers|421820.0|Farm and Garden Machinery and Equipment Wholesalers|Merchant Wholesalers|2002_NAICS_to_1997_NAICS.xls|1997|2002
669|423830.0|Industrial Machinery and Equipment Merchant Wholesalers|421830.0|Industrial Machinery and Equipment Wholesalers|Merchant Wholesalers|2002_NAICS_to_1997_NAICS.xls|1997|2002
670|423840.0|Industrial Supplies Merchant Wholesalers|421840.0|Industrial Supplies Wholesalers|Merchant Wholesalers|2002_NAICS_to_1997_NAICS.xls|1997|2002
671|423850.0|Service Establishment Equipment and Supplies Merchant Wholesalers|421850.0|Service Establishment Equipment and Supplies Wholesalers|Merchant Wholesalers|2002_NAICS_to_1997_NAICS.xls|1997|2002
672|423860.0|Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers|421860.0|Transportation Equipment and Supplies (except Motor Vehicle) Wholesalers|Merchant Wholesalers|2002_NAICS_to_1997_NAICS.xls|1997|2002
673|423910.0|Sporting and Recreational Goods and Supplies Merchant Wholesalers|421910.0|Sporting and Recreational Goods and Supplies Wholesalers|Merchant Wholesalers|2002_NAICS_to_1997_NAICS.xls|1997|2002
674|423920.0| Toy and Hobby Goods and Supplies Merchant Wholesalers|421920.0| Toy and Hobby Goods and Supplies Wholesalers|Merchant Wholesalers|2002_NAICS_to_1997_NAICS.xls|1997|2002
675|423930.0|Recyclable Material Merchant Wholesalers|421930.0|Recyclable Material Wholesalers|Merchant Wholesalers|2002_NAICS_to_1997_NAICS.xls|1997|2002
676|423940.0|Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers|421940.0|Jewelry, Watch, Precious Stone, and Precious Metal Wholesalers|Merchant Wholesalers|2002_NAICS_to_1997_NAICS.xls|1997|2002
677|423990.0|Other Miscellaneous Durable Goods Merchant Wholesalers|421990.0|Other Miscellaneous Durable Goods Wholesalers|Merchant Wholesalers|2002_NAICS_to_1997_NAICS.xls|1997|2002
678|424110.0|Printing and Writing Paper Merchant Wholesalers|422110.0|Printing and Writing Paper Wholesalers|Merchant Wholesalers|2002_NAICS_to_1997_NAICS.xls|1997|2002
679|424120.0|Stationary and Office Supplies Merchant Wholesalers|422120.0|Stationary and Office Supplies Wholesalers|Merchant Wholesalers|2002_NAICS_to_1997_NAICS.xls|1997|2002
680|424130.0|Industrial and Personal Service Paper Merchant Wholesalers|422130.0|Industrial and Personal Service Paper Wholesalers|Merchant Wholesalers|2002_NAICS_to_1997_NAICS.xls|1997|2002
681|424210.0|Drugs and Druggists' Sundries Merchant Wholesalers|422210.0|Drugs and Druggists' Sundries Wholesalers|Merchant Wholesalers|2002_NAICS_to_1997_NAICS.xls|1997|2002
682|424310.0|Piece Goods, Notions, and Other Dry Goods Merchant Wholesalers|422310.0|Piece Goods, Notions, and Other Dry Goods Wholesalers|Merchant Wholesalers|2002_NAICS_to_1997_NAICS.xls|1997|2002
683|424320.0|Men's and Boys' Clothing and Furnishings Merchant Wholesalers|422320.0|Men's and Boys' Clothing and Furnishings Wholesalers|Merchant Wholesalers|2002_NAICS_to_1997_NAICS.xls|1997|2002
684|424330.0|Women's, Children's, and Infants' Clothing and Accessories Merchant Wholesalers|422330.0|Women's, Children's, and Infants' Clothing and Accessories Wholesalers|Merchant Wholesalers|2002_NAICS_to_1997_NAICS.xls|1997|2002
685|424340.0|Footwear Merchant Wholesalers|422340.0|Footwear Wholesalers|Merchant Wholesalers|2002_NAICS_to_1997_NAICS.xls|1997|2002
686|424410.0|General Line Grocery Merchant Wholesalers|422410.0|General Line Grocery Wholesalers|Merchant Wholesalers|2002_NAICS_to_1997_NAICS.xls|1997|2002
687|424420.0|Packaged Frozen Food Merchant Wholesalers|422420.0|Packaged Frozen Food Wholesalers|Merchant Wholesalers|2002_NAICS_to_1997_NAICS.xls|1997|2002
688|424430.0|Dairy Product (except Dried or Canned) Merchant Wholesalers|422430.0|Dairy Product (except Dried or Canned) Wholesalers|Merchant Wholesalers|2002_NAICS_to_1997_NAICS.xls|1997|2002
689|424440.0|Poultry and Poultry Product Merchant Wholesalers|422440.0|Poultry and Poultry Product Wholesalers|Merchant Wholesalers|2002_NAICS_to_1997_NAICS.xls|1997|2002
690|424450.0|Confectionery Merchant Wholesalers|422450.0|Confectionery Wholesalers|Merchant Wholesalers|2002_NAICS_to_1997_NAICS.xls|1997|2002
691|424460.0|Fish and Seafood Merchant Wholesalers|422460.0|Fish and Seafood Wholesalers|Merchant Wholesalers|2002_NAICS_to_1997_NAICS.xls|1997|2002
692|424470.0|Meat and Meat Product Merchant Wholesalers|422470.0|Meat and Meat Product Wholesalers|Merchant Wholesalers|2002_NAICS_to_1997_NAICS.xls|1997|2002
693|424480.0|Fresh Fruit and Vegetable Merchant Wholesalers|422480.0|Fresh Fruit and Vegetable Wholesalers|Merchant Wholesalers|2002_NAICS_to_1997_NAICS.xls|1997|2002
694|424490.0|Other Grocery and Related Products Merchant Wholesalers|422490.0|Other Grocery and Related Products Wholesalers|Merchant Wholesalers|2002_NAICS_to_1997_NAICS.xls|1997|2002
695|424510.0|Grain and Field Bean Merchant Wholesalers|422510.0|Grain and Field Bean Wholesalers|Merchant Wholesalers|2002_NAICS_to_1997_NAICS.xls|1997|2002
696|424520.0|Livestock Merchant Wholesalers|422520.0|Livestock Wholesalers|Merchant Wholesalers|2002_NAICS_to_1997_NAICS.xls|1997|2002
697|424590.0|Other Farm Product Raw Material Merchant Wholesalers|422590.0|Other Farm Product Raw Material Wholesalers|Merchant Wholesalers|2002_NAICS_to_1997_NAICS.xls|1997|2002
698|424610.0|Plastics Materials and Basic Forms and Shapes Merchant Wholesalers|422610.0|Plastics Materials and Basic Forms and Shapes Wholesalers|Merchant Wholesalers|2002_NAICS_to_1997_NAICS.xls|1997|2002
699|424690.0|Other Chemical and Allied Products Merchant Wholesalers|422690.0|Other Chemical and Allied Products Wholesalers|Merchant Wholesalers|2002_NAICS_to_1997_NAICS.xls|1997|2002
700|424710.0|Petroleum Bulk Stations and Terminals|422710.0|Petroleum Bulk Stations and Terminals|Merchant Wholesalers|2002_NAICS_to_1997_NAICS.xls|1997|2002
701|424720.0|Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals)|422720.0|Petroleum and Petroleum Products Wholesalers (except Bulk Stations and Terminals)|Merchant Wholesalers|2002_NAICS_to_1997_NAICS.xls|1997|2002
702|424810.0|Beer and Ale Merchant Wholesalers|422810.0|Beer and Ale Wholesalers|Merchant Wholesalers|2002_NAICS_to_1997_NAICS.xls|1997|2002
703|424820.0|Wine and Distilled Alcoholic Beverage Merchant Wholesalers|422820.0|Wine and Distilled Alcoholic Beverage Wholesalers|Merchant Wholesalers|2002_NAICS_to_1997_NAICS.xls|1997|2002
704|424910.0|Farm Supplies Merchant Wholesalers|422910.0|Farm Supplies Wholesalers|Merchant Wholesalers|2002_NAICS_to_1997_NAICS.xls|1997|2002
705|424920.0|Book, Periodical, and Newspaper Merchant Wholesalers|422920.0|Book, Periodical, and Newspaper Wholesalers|Merchant Wholesalers|2002_NAICS_to_1997_NAICS.xls|1997|2002
706|424930.0|Flower, Nursery Stock, and Florists' Supplies Merchant Wholesalers|422930.0|Flower, Nursery Stock, and Florists' Supplies Wholesalers|Merchant Wholesalers|2002_NAICS_to_1997_NAICS.xls|1997|2002
707|424940.0|Tobacco and Tobacco Product Merchant Wholesalers|422940.0|Tobacco and Tobacco Product Wholesalers|Merchant Wholesalers|2002_NAICS_to_1997_NAICS.xls|1997|2002
708|424950.0|Paint, Varnish, and Supplies Merchant Wholesalers|422950.0|Paint, Varnish, and Supplies Wholesalers|Merchant Wholesalers|2002_NAICS_to_1997_NAICS.xls|1997|2002
709|424990.0|Other Miscellaneous Nondurable Goods Merchant Wholesalers|422990.0|Other Miscellaneous Nondurable Goods Wholesalers|Merchant Wholesalers|2002_NAICS_to_1997_NAICS.xls|1997|2002
710|425110.0|Business to Business Electronic Markets (pt)|421110.0|Automobile and Other Motor Vehicle Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
711|425110.0|Business to Business Electronic Markets (pt)|421120.0|Motor Vehicle Supplies and New Parts Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
712|425110.0|Business to Business Electronic Markets (pt)|421130.0|Tire and Tube Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
713|425110.0|Business to Business Electronic Markets (pt)|421140.0|Motor Vehicle Parts (Used) Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
714|425110.0|Business to Business Electronic Markets (pt)|421210.0|Furniture Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
715|425110.0|Business to Business Electronic Markets (pt)|421220.0|Home Furnishing Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
716|425110.0|Business to Business Electronic Markets (pt)|421310.0|Lumber, Plywood, Millwork, and Wood Panel Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
717|425110.0|Business to Business Electronic Markets (pt)|421320.0|Brick, Stone, and Related Construction Material Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
718|425110.0|Business to Business Electronic Markets (pt)|421330.0|Roofing, Siding, and Insulation Material Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
719|425110.0|Business to Business Electronic Markets (pt)|421390.0|Other Construction Material Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
720|425110.0|Business to Business Electronic Markets (pt)|421410.0|Photographic Equipment and Supplies Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
721|425110.0|Business to Business Electronic Markets (pt)|421420.0|Office Equipment Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
722|425110.0|Business to Business Electronic Markets (pt)|421430.0|Computer and Computer Peripheral Equipment and Software Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
723|425110.0|Business to Business Electronic Markets (pt)|421440.0|Other Commercial Equipment Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
724|425110.0|Business to Business Electronic Markets (pt)|421450.0|Medical, Dental, and Hospital Equipment and Supplies Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
725|425110.0|Business to Business Electronic Markets (pt)|421460.0|Ophthalmic Goods Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
726|425110.0|Business to Business Electronic Markets (pt)|421490.0|Other Professional Equipment and Supplies Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
727|425110.0|Business to Business Electronic Markets (pt)|421510.0|Metal Service Centers and Offices|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
728|425110.0|Business to Business Electronic Markets (pt)|421520.0|Coal and Other Mineral and Ore Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
729|425110.0|Business to Business Electronic Markets (pt)|421610.0|Electrical Apparatus and Equipment, Wiring Supplies, and Construction Material Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
730|425110.0|Business to Business Electronic Markets (pt)|421620.0|Electrical Appliance, Television, and Radio Set Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
731|425110.0|Business to Business Electronic Markets (pt)|421690.0|Other Electronic Parts and Equipment Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
732|425110.0|Business to Business Electronic Markets (pt)|421710.0|Hardware Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
733|425110.0|Business to Business Electronic Markets (pt)|421720.0|Plumbing and Heating Equipment and Supplies (Hydronics) Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
734|425110.0|Business to Business Electronic Markets (pt)|421730.0|Warm Air Heating and Air-Conditioning Equipment and Supplies Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
735|425110.0|Business to Business Electronic Markets (pt)|421740.0|Refrigeration Equipment and Supplies Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
736|425110.0|Business to Business Electronic Markets (pt)|421810.0|Construction and Mining (except Oil Well) Machinery and Equipment Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
737|425110.0|Business to Business Electronic Markets (pt)|421820.0|Farm and Garden Machinery and Equipment Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
738|425110.0|Business to Business Electronic Markets (pt)|421830.0|Industrial Machinery and Equipment Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
739|425110.0|Business to Business Electronic Markets (pt)|421840.0|Industrial Supplies Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
740|425110.0|Business to Business Electronic Markets (pt)|421850.0|Service Establishment Equipment and Supplies Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
741|425110.0|Business to Business Electronic Markets (pt)|421860.0|Transportation Equipment and Supplies (except Motor Vehicle) Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
742|425110.0|Business to Business Electronic Markets (pt)|421910.0|Sporting and Recreational Goods and Supplies Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
743|425110.0|Business to Business Electronic Markets (pt)|421920.0| Toy and Hobby Goods and Supplies Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
744|425110.0|Business to Business Electronic Markets (pt)|421930.0|Recyclable Material Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
745|425110.0|Business to Business Electronic Markets (pt)|421940.0|Jewelry, Watch, Precious Stone, and Precious Metal Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
746|425110.0|Business to Business Electronic Markets (pt)|421990.0|Other Miscellaneous Durable Goods Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
747|425110.0|Business to Business Electronic Markets (pt)|422110.0|Printing and Writing Paper Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
748|425110.0|Business to Business Electronic Markets (pt)|422120.0|Stationary and Office Supplies Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
749|425110.0|Business to Business Electronic Markets (pt)|422130.0|Industrial and Personal Service Paper Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
750|425110.0|Business to Business Electronic Markets (pt)|422210.0|Drugs and Druggists' Sundries Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
751|425110.0|Business to Business Electronic Markets (pt)|422310.0|Piece Goods, Notions, and Other Dry Goods Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
752|425110.0|Business to Business Electronic Markets (pt)|422320.0|Men's and Boys' Clothing and Furnishings Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
753|425110.0|Business to Business Electronic Markets (pt)|422330.0|Women's, Children's, and Infants' Clothing and Accessories Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
754|425110.0|Business to Business Electronic Markets (pt)|422340.0|Footwear Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
755|425110.0|Business to Business Electronic Markets (pt)|422410.0|General Line Grocery Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
756|425110.0|Business to Business Electronic Markets (pt)|422420.0|Packaged Frozen Food Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
757|425110.0|Business to Business Electronic Markets (pt)|422430.0|Dairy Product (except Dried or Canned) Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
758|425110.0|Business to Business Electronic Markets (pt)|422440.0|Poultry and Poultry Product Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
759|425110.0|Business to Business Electronic Markets (pt)|422450.0|Confectionery Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
760|425110.0|Business to Business Electronic Markets (pt)|422460.0|Fish and Seafood Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
761|425110.0|Business to Business Electronic Markets (pt)|422470.0|Meat and Meat Product Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
762|425110.0|Business to Business Electronic Markets (pt)|422480.0|Fresh Fruit and Vegetable Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
763|425110.0|Business to Business Electronic Markets (pt)|422490.0|Other Grocery and Related Products Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
764|425110.0|Business to Business Electronic Markets (pt)|422510.0|Grain and Field Bean Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
765|425110.0|Business to Business Electronic Markets (pt)|422520.0|Livestock Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
766|425110.0|Business to Business Electronic Markets (pt)|422590.0|Other Farm Product Raw Material Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
767|425110.0|Business to Business Electronic Markets (pt)|422610.0|Plastics Materials and Basic Forms and Shapes Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
768|425110.0|Business to Business Electronic Markets (pt)|422690.0|Other Chemical and Allied Products Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
769|425110.0|Business to Business Electronic Markets (pt)|422720.0|Petroleum and Petroleum Products Wholesalers (except Bulk Stations and Terminals)|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
770|425110.0|Business to Business Electronic Markets (pt)|422810.0|Beer and Ale Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
771|425110.0|Business to Business Electronic Markets (pt)|422820.0|Wine and Distilled Alcoholic Beverage Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
772|425110.0|Business to Business Electronic Markets (pt)|422910.0|Farm Supplies Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
773|425110.0|Business to Business Electronic Markets (pt)|422920.0|Book, Periodical, and Newspaper Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
774|425110.0|Business to Business Electronic Markets (pt)|422930.0|Flower, Nursery Stock, and Florists' Supplies Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
775|425110.0|Business to Business Electronic Markets (pt)|422940.0|Tobacco and Tobacco Product Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
776|425110.0|Business to Business Electronic Markets (pt)|422950.0|Paint, Varnish, and Supplies Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
777|425110.0|Business to Business Electronic Markets (pt)|422990.0|Other Miscellaneous Nondurable Goods Wholesalers|Business to Business Electronic Markets|2002_NAICS_to_1997_NAICS.xls|1997|2002
778|425120.0|Wholesale Trade Agents and Brokers (pt)|421110.0|Automobile and Other Motor Vehicle Wholesalers|Agents and Brokers|2002_NAICS_to_1997_NAICS.xls|1997|2002
779|425120.0|Wholesale Trade Agents and Brokers (pt)|421120.0|Motor Vehicle Supplies and New Parts Wholesalers|Agents and Brokers|2002_NAICS_to_1997_NAICS.xls|1997|2002
780|425120.0|Wholesale Trade Agents and Brokers (pt)|421130.0|Tire and Tube Wholesalers|Agents and Brokers|2002_NAICS_to_1997_NAICS.xls|1997|2002
781|425120.0|Wholesale Trade Agents and Brokers (pt)|421140.0|Motor Vehicle Parts (Used) Wholesalers|Agents and Brokers|2002_NAICS_to_1997_NAICS.xls|1997|2002
782|425120.0|Wholesale Trade Agents and Brokers (pt)|421210.0|Furniture Wholesalers|Agents and Brokers|2002_NAICS_to_1997_NAICS.xls|1997|2002
783|425120.0|Wholesale Trade Agents and Brokers (pt)|421220.0|Home Furnishing Wholesalers|Agents and Brokers|2002_NAICS_to_1997_NAICS.xls|1997|2002
784|425120.0|Wholesale Trade Agents and Brokers (pt)|421310.0|Lumber, Plywood, Millwork, and Wood Panel Wholesalers|Agents and Brokers|2002_NAICS_to_1997_NAICS.xls|1997|2002
785|425120.0|Wholesale Trade Agents and Brokers (pt)|421320.0|Brick, Stone, and Related Construction Material Wholesalers|Agents and Brokers|2002_NAICS_to_1997_NAICS.xls|1997|2002
786|425120.0|Wholesale Trade Agents and Brokers (pt)|421330.0|Roofing, Siding, and Insulation Material Wholesalers|Agents and Brokers|2002_NAICS_to_1997_NAICS.xls|1997|2002
787|425120.0|Wholesale Trade Agents and Brokers (pt)|421390.0|Other Construction Material Wholesalers|Agents and Brokers|2002_NAICS_to_1997_NAICS.xls|1997|2002
788|425120.0|Wholesale Trade Agents and Brokers (pt)|421410.0|Photographic Equipment and Supplies Wholesalers|Agents and Brokers|2002_NAICS_to_1997_NAICS.xls|1997|2002
789|425120.0|Wholesale Trade Agents and Brokers (pt)|421420.0|Office Equipment Wholesalers|Agents and Brokers|2002_NAICS_to_1997_NAICS.xls|1997|2002
790|425120.0|Wholesale Trade Agents and Brokers (pt)|421430.0|Computer and Computer Peripheral Equipment and Software Wholesalers|Agents and Brokers|2002_NAICS_to_1997_NAICS.xls|1997|2002
791|425120.0|Wholesale Trade Agents and Brokers (pt)|421440.0|Other Commercial Equipment Wholesalers|Agents and Brokers|2002_NAICS_to_1997_NAICS.xls|1997|2002
792|425120.0|Wholesale Trade Agents and Brokers (pt)|421450.0|Medical, Dental, and Hospital Equipment and Supplies Wholesalers|Agents and Brokers|2002_NAICS_to_1997_NAICS.xls|1997|2002
793|425120.0|Wholesale Trade Agents and Brokers (pt)|421460.0|Ophthalmic Goods Wholesalers|Agents and Brokers|2002_NAICS_to_1997_NAICS.xls|1997|2002
794|425120.0|Wholesale Trade Agents and Brokers (pt)|421490.0|Other Professional Equipment and Supplies Wholesalers|Agents and Brokers|2002_NAICS_to_1997_NAICS.xls|1997|2002
795|425120.0|Wholesale Trade Agents and Brokers (pt)|421510.0|Metal Service Centers and Offices|Agents and Brokers|2002_NAICS_to_1997_NAICS.xls|1997|2002
796|425120.0|Wholesale Trade Agents and Brokers (pt)|421520.0|Coal and Other Mineral and Ore Wholesalers|Agents and Brokers|2002_NAICS_to_1997_NAICS.xls|1997|2002
797|425120.0|Wholesale Trade Agents and Brokers (pt)|421610.0|Electrical Apparatus and Equipment, Wiring Supplies, and Construction Material Wholesalers|Agents and Brokers|2002_NAICS_to_1997_NAICS.xls|1997|2002
798|425120.0|Wholesale Trade Agents and Brokers (pt)|421620.0|Electrical Appliance, Television, and Radio Set Wholesalers|Agents and Brokers|2002_NAICS_to_1997_NAICS.xls|1997|2002
799|425120.0|Wholesale Trade Agents and Brokers (pt)|421690.0|Other Electronic Parts and Equipment Wholesalers|Agents and Brokers|2002_NAICS_to_1997_NAICS.xls|1997|2002
800|425120.0|Wholesale Trade Agents and Brokers (pt)|421710.0|Hardware Wholesalers|Agents and Brokers|2002_NAICS_to_1997_NAICS.xls|1997|2002
801|425120.0|Wholesale Trade Agents and Brokers (pt)|421720.0|Plumbing and Heating Equipment and Supplies (Hydronics) Wholesalers|Agents and Brokers|2002_NAICS_to_1997_NAICS.xls|1997|2002
802|425120.0|Wholesale Trade Agents and Brokers (pt)|421730.0|Warm Air Heating and Air-Conditioning Equipment and Supplies Wholesalers|Agents and Brokers|2002_NAICS_to_1997_NAICS.xls|1997|2002
803|425120.0|Wholesale Trade Agents and Brokers (pt)|421740.0|Refrigeration Equipment and Supplies Wholesalers|Agents and Brokers|2002_NAICS_to_1997_NAICS.xls|1997|2002
804|425120.0|Wholesale Trade Agents and Brokers (pt)|421810.0|Construction and Mining (except Oil Well) Machinery and Equipment Wholesalers|Agents and Brokers|2002_NAICS_to_1997_NAICS.xls|1997|2002
805|425120.0|Wholesale Trade Agents and Brokers (pt)|421820.0|Farm and Garden Machinery and Equipment Wholesalers|Agents and Brokers|2002_NAICS_to_1997_NAICS.xls|1997|2002
806|425120.0|Wholesale Trade Agents and Brokers (pt)|421830.0|Industrial Machinery and Equipment Wholesalers|Agents and Brokers|2002_NAICS_to_1997_NAICS.xls|1997|2002
807|425120.0|Wholesale Trade Agents and Brokers (pt)|421840.0|Industrial Supplies Wholesalers|Agents and Brokers|2002_NAICS_to_1997_NAICS.xls|1997|2002
808|425120.0|Wholesale Trade Agents and Brokers (pt)|421850.0|Service Establishment Equipment and Supplies Wholesalers|Agents and Brokers|2002_NAICS_to_1997_NAICS.xls|1997|2002
809|425120.0|Wholesale Trade Agents and Brokers (pt)|421860.0|Transportation Equipment and Supplies (except Motor Vehicle) Wholesalers|Agents and Brokers|2002_NAICS_to_1997_NAICS.xls|1997|2002
810|425120.0|Wholesale Trade Agents and Brokers (pt)|421910.0|Sporting and Recreational Goods and Supplies Wholesalers|Agents and Brokers|2002_NAICS_to_1997_NAICS.xls|1997|2002
811|425120.0|Wholesale Trade Agents and Brokers (pt)|421920.0| Toy and Hobby Goods and Supplies Wholesalers|Agents and Brokers|2002_NAICS_to_1997_NAICS.xls|1997|2002
812|425120.0|Wholesale Trade Agents and Brokers (pt)|421930.0|Recyclable Material Wholesalers|Agents and Brokers|2002_NAICS_to_1997_NAICS.xls|1997|2002
